X,Y,bio_9,bio_8,bio_7,bio_6,bio_5,bio_4,bio_3,bio_2,bio_19,bio_18,bio_17,bio_16,bio_15,bio_14,bio_13,bio_12,bio_11,bio_10,bio_1,sp
119.82600,35.80900,0.23667,23.58730,33.64400,-5.60800,28.03600,956.56100,25.48550,8.57433,37.00000,452.00000,37.00000,452.00000,92.69390,11.00000,194.00000,772.00000,0.23667,23.58730,12.52220,invasive
118.19000,39.26500,-2.42733,24.70800,38.96800,-9.36400,29.60400,1103.28000,25.21980,9.82767,19.00000,440.00000,19.00000,440.00000,124.87800,6.00000,201.00000,617.00000,-2.42733,24.70800,11.90720,invasive
120.64200,33.53970,3.22059,25.06370,31.19410,-1.60000,29.59410,899.78400,23.52440,7.33824,84.00000,505.00000,84.00000,508.00000,74.50730,24.00000,224.00000,991.00000,3.22059,25.17940,14.46470,invasive
121.49300,28.41600,7.67533,19.45600,26.57200,3.40800,29.98000,764.59700,22.72320,6.03800,180.00000,490.00000,180.00000,514.00000,43.72430,49.00000,207.00000,1479.00000,7.67533,26.36330,17.12600,invasive
119.59940,26.70320,13.07780,25.51250,25.69580,6.90417,32.60000,699.41300,26.20260,6.73299,188.00000,507.00000,139.00000,650.00000,56.90270,42.00000,288.00000,1596.00000,10.85350,27.75690,19.41270,invasive
119.59850,26.58690,12.58080,21.51920,25.60000,6.56923,32.16920,704.21800,25.31550,6.48077,184.00000,595.00000,135.00000,637.00000,56.83390,41.00000,282.00000,1558.00000,10.40130,27.43080,19.05450,invasive
-38.86000,-13.11000,25.98870,24.60870,9.45200,20.09200,29.54400,121.78100,64.61420,6.10733,581.00000,337.00000,297.00000,709.00000,38.00440,89.00000,258.00000,1863.00000,23.21800,26.15070,24.78800,invasive
120.10000,36.16667,0.82533,24.06470,32.96400,-4.43200,28.53200,953.42300,22.64290,7.46400,31.00000,388.00000,31.00000,393.00000,91.56360,9.00000,164.00000,676.00000,0.82533,24.14930,12.99530,invasive
121.38000,29.11000,8.96133,19.50530,28.76000,1.94800,30.70800,801.89600,24.19680,6.95900,159.00000,433.00000,148.00000,482.00000,46.02280,39.00000,194.00000,1323.00000,6.59067,26.13330,16.58980,invasive
121.50000,28.80000,9.42067,19.27670,27.85200,2.37600,30.22800,782.00000,24.09400,6.71067,161.00000,456.00000,156.00000,500.00000,46.44120,40.00000,200.00000,1382.00000,6.99333,26.07130,16.68670,invasive
121.44000,28.67000,10.04600,19.76400,27.42400,3.16000,30.58400,778.94800,23.45880,6.43333,165.00000,483.00000,163.00000,511.00000,46.88130,42.00000,206.00000,1428.00000,7.58200,26.57800,17.22900,invasive
109.39400,21.63700,16.81670,28.50000,21.61200,10.28800,31.90000,548.11200,32.36320,6.99433,106.00000,828.00000,102.00000,828.00000,73.96330,27.00000,305.00000,1658.00000,15.27270,28.50000,22.59550,invasive
109.25200,21.61700,16.77070,28.45130,21.62400,10.21200,31.83600,547.93200,32.48550,7.02467,104.00000,842.00000,102.00000,842.00000,75.04690,27.00000,312.00000,1666.00000,15.22130,28.45130,22.56030,invasive
109.17000,21.54000,17.11130,28.58730,21.18800,10.66400,31.85200,541.15700,32.16130,6.81433,100.00000,849.00000,100.00000,849.00000,75.96630,26.00000,316.00000,1665.00000,15.50800,28.58730,22.77220,invasive
121.75000,31.50000,7.59211,25.72540,29.45260,0.63158,30.08420,849.16900,22.74090,6.69781,121.00000,391.00000,115.00000,412.00000,50.87510,33.00000,154.00000,1002.00000,5.11491,25.81400,15.61160,invasive
109.90100,21.54600,17.25330,28.59870,21.06400,11.01200,32.07600,535.13700,32.35380,6.81500,109.00000,816.00000,102.00000,816.00000,71.90770,25.00000,298.00000,1688.00000,15.68730,28.59870,22.85520,invasive
122.00900,30.11500,8.74800,25.58870,28.11200,1.92400,30.03600,798.93800,23.22730,6.52967,171.00000,420.00000,165.00000,420.00000,40.13160,45.00000,167.00000,1247.00000,6.25867,25.72800,16.08750,invasive
118.93333,37.91667,-1.04600,25.36130,37.21200,-7.03200,30.18000,1071.17000,24.62650,9.16400,15.00000,390.00000,15.00000,390.00000,120.33000,4.00000,188.00000,570.00000,-1.04600,25.36130,12.82830,invasive
121.83500,31.14100,8.76111,26.13890,28.53330,1.83333,30.36670,830.00300,21.18380,6.04444,131.00000,349.00000,118.00000,362.00000,47.86990,37.00000,149.00000,957.00000,6.10000,26.32780,16.35830,invasive
121.68200,29.48500,8.48800,19.02330,28.82800,1.49600,30.32400,807.97500,23.70960,6.83500,164.00000,420.00000,152.00000,450.00000,43.73370,42.00000,181.00000,1280.00000,6.08533,25.77930,16.14480,invasive
112.96700,22.26000,15.62670,26.08530,20.31200,9.90800,30.22000,532.13100,29.70330,6.03333,126.00000,944.00000,111.00000,957.00000,72.22720,34.00000,348.00000,2085.00000,14.05930,26.92270,21.14170,invasive
117.56300,24.05700,15.64200,27.24400,22.50000,9.00000,31.50000,571.61900,32.03410,7.20767,122.00000,454.00000,89.00000,551.00000,62.40320,27.00000,206.00000,1262.00000,13.63000,27.34800,20.82720,invasive
118.77900,24.99900,18.61070,22.26730,22.53200,8.81200,31.34400,610.96700,28.53130,6.42867,125.00000,359.00000,77.00000,497.00000,61.78290,22.00000,201.00000,1143.00000,12.87200,27.59070,20.34930,invasive
120.55300,30.25400,7.83200,24.49800,31.55200,0.61200,32.16400,869.79900,24.52250,7.73733,171.00000,437.00000,144.00000,452.00000,44.71970,42.00000,181.00000,1226.00000,5.58667,26.95270,16.51500,invasive
119.11900,37.78100,-0.68000,25.49070,37.12400,-6.70400,30.42000,1060.81000,25.36360,9.41600,22.00000,398.00000,22.00000,398.00000,113.55000,7.00000,191.00000,605.00000,-0.68000,25.49070,13.09400,invasive
117.66000,39.18000,-2.21933,25.00730,39.19200,-9.34800,29.84400,1106.27000,25.79270,10.10870,17.00000,419.00000,17.00000,419.00000,130.43800,5.00000,197.00000,572.00000,-2.21933,25.00730,12.20270,invasive
118.34300,39.08200,-2.35800,24.47400,37.76400,-8.67200,29.09200,1091.61000,23.17200,8.75067,13.00000,425.00000,13.00000,425.00000,130.12900,4.00000,197.00000,581.00000,-2.35800,24.47400,11.72470,invasive
119.16667,37.75000,0.11200,24.98530,34.78400,-5.20000,29.58400,1024.79000,22.89370,7.96333,37.00000,456.00000,37.00000,456.00000,94.98840,12.00000,209.00000,772.00000,0.11200,24.98530,12.90370,invasive
119.92000,33.94900,2.26067,25.07000,32.71600,-3.28800,29.42800,927.32500,25.94750,8.48900,79.00000,449.00000,79.00000,449.00000,80.19670,25.00000,196.00000,820.00000,2.26067,25.07000,13.92020,invasive
121.67200,31.24900,8.27400,26.45800,29.88800,1.21200,31.10000,849.24500,23.73530,7.09400,135.00000,402.00000,121.00000,415.00000,52.11550,39.00000,158.00000,1017.00000,5.83333,26.53000,16.33070,invasive
120.47972,33.54472,2.83867,24.89200,31.94000,-2.34400,29.59600,910.28800,25.50930,8.14767,83.00000,519.00000,83.00000,520.00000,77.44190,24.00000,232.00000,994.00000,2.83867,25.12470,14.22150,invasive
121.63000,30.91700,8.16200,26.34870,29.75200,1.09200,30.84400,846.99200,23.56590,7.01133,129.00000,361.00000,118.00000,380.00000,48.76160,37.00000,155.00000,982.00000,5.73733,26.37470,16.21700,invasive
121.08800,28.25000,8.13768,26.13620,26.11740,4.03043,30.14780,749.37900,23.03420,6.01594,178.00000,495.00000,178.00000,522.00000,44.64160,48.00000,208.00000,1482.00000,8.13768,26.40940,17.36700,invasive
120.21800,36.33100,0.62933,24.11200,33.56400,-4.97200,28.59200,961.62100,23.84700,8.00400,30.00000,393.00000,30.00000,402.00000,93.08850,9.00000,168.00000,682.00000,0.62933,24.12200,12.92800,invasive
119.22400,37.70700,-0.01232,25.00580,34.76960,-5.19130,29.57830,1027.50000,22.69600,7.89130,37.00000,461.00000,37.00000,461.00000,94.67900,12.00000,210.00000,782.00000,-0.01232,25.00580,12.88220,invasive
109.76800,21.57300,17.25290,28.60290,20.77390,11.16520,31.93910,536.57000,30.99620,6.43913,107.00000,803.00000,101.00000,803.00000,71.89510,26.00000,295.00000,1660.00000,15.67390,28.60290,22.86700,invasive
110.58754,19.95625,18.52920,28.36670,17.43120,14.66250,32.09380,406.17000,36.57230,6.37500,94.00000,757.00000,94.00000,757.00000,68.29970,24.00000,269.00000,1713.00000,18.52920,28.36670,24.14640,invasive
110.83999,19.55710,19.20420,27.88130,16.27500,15.58750,31.86250,374.16900,37.78800,6.15000,88.00000,743.00000,88.00000,763.00000,70.21000,23.00000,269.00000,1711.00000,19.20420,28.27500,24.38230,invasive
118.95000,37.88333,-1.05733,25.42200,37.66000,-7.30400,30.35600,1073.22000,25.63990,9.65600,21.00000,401.00000,21.00000,401.00000,115.60300,6.00000,192.00000,600.00000,-1.05733,25.42200,12.88300,invasive
110.11667,20.91667,17.00270,28.80470,19.41200,12.86800,32.28000,488.24300,31.87550,6.18767,98.00000,816.00000,98.00000,816.00000,71.09970,27.00000,298.00000,1710.00000,17.00270,28.80470,23.52980,invasive
120.75917,33.18694,3.77955,25.51590,30.57730,-0.57273,30.00450,891.95100,22.72930,6.95000,91.00000,491.00000,91.00000,491.00000,68.67790,26.00000,214.00000,1001.00000,3.77955,25.51590,14.91670,invasive
120.71667,33.35000,3.87667,25.39330,30.32000,-0.40000,29.92000,892.71200,20.82780,6.31500,107.00000,515.00000,107.00000,519.00000,66.97140,33.00000,225.00000,1069.00000,3.87667,25.53000,14.79750,invasive
120.26667,33.46667,2.79667,25.38070,32.47200,-2.47200,30.00000,920.01100,26.14150,8.48867,87.00000,508.00000,87.00000,508.00000,75.69640,28.00000,220.00000,971.00000,2.79667,25.38070,14.34670,invasive
-57.36667,-35.73333,9.44103,21.15510,23.18460,4.52308,27.70770,488.63100,43.20120,10.01600,177.00000,250.00000,177.00000,262.00000,17.19240,56.00000,89.00000,907.00000,9.44103,21.46790,15.49580,invasive
-56.76667,-36.31667,20.54620,15.48080,21.50000,4.75385,26.25380,474.54000,39.70180,8.53590,249.00000,199.00000,199.00000,265.00000,15.07610,56.00000,102.00000,939.00000,9.02308,20.54620,14.81990,invasive
-62.11667,-38.25000,7.46467,20.22870,28.62400,1.08000,29.70400,550.38600,47.63020,13.63370,93.00000,253.00000,93.00000,269.00000,37.21480,30.00000,99.00000,786.00000,7.46467,21.07730,14.13950,invasive
-62.31667,-40.51667,7.50139,17.60560,25.34170,1.80000,27.14170,507.27500,46.50060,11.78400,71.00000,92.00000,71.00000,141.00000,34.02350,13.00000,57.00000,396.00000,7.50139,20.01390,13.88440,invasive
-62.80000,-41.01667,7.81333,17.70330,25.43500,2.07000,27.50500,505.82000,46.81380,11.90710,73.00000,93.00000,73.00000,123.00000,26.88780,21.00000,49.00000,365.00000,7.81333,20.24580,14.09650,invasive
-64.90000,-40.71667,9.54773,18.33710,26.88180,2.27727,29.15910,546.42400,45.86150,12.32840,60.00000,71.00000,53.00000,89.00000,25.60560,15.00000,36.00000,274.00000,8.29697,21.67200,15.01000,invasive
-64.61667,-42.41667,18.35000,14.07580,24.00910,2.42273,26.43180,474.25000,47.62080,11.43330,47.00000,39.00000,35.00000,66.00000,27.43030,10.00000,26.00000,196.00000,7.77955,19.46140,13.68790,invasive
-65.06667,-43.31667,18.46810,13.60560,25.57920,1.40000,26.97920,503.14500,47.68960,12.19860,50.00000,47.00000,41.00000,64.00000,21.58170,11.00000,23.00000,204.00000,7.15764,19.53470,13.45520,invasive
119.19360,34.89620,1.59667,25.11780,33.34670,-3.94667,29.40000,957.34700,25.08660,8.36556,44.00000,541.00000,44.00000,541.00000,99.05320,12.00000,246.00000,891.00000,1.59667,25.11780,13.78170,invasive
119.06300,34.81900,1.27600,25.07600,34.28800,-4.82000,29.46800,964.78300,26.59630,9.11933,44.00000,551.00000,44.00000,551.00000,100.15400,12.00000,250.00000,900.00000,1.27600,25.07600,13.60270,invasive
119.59900,26.66300,12.99390,21.70300,25.57270,6.88182,32.45450,700.54200,25.87100,6.61591,189.00000,499.00000,140.00000,645.00000,56.67420,42.00000,286.00000,1584.00000,10.75450,27.67580,19.33600,invasive
120.80500,27.92700,8.45667,26.28730,26.68000,4.06000,30.74000,742.73300,25.29490,6.74867,182.00000,510.00000,182.00000,543.00000,45.84010,47.00000,216.00000,1515.00000,8.45667,26.57870,17.62830,invasive
-59.88221,-36.97034,7.77800,20.19730,27.57600,1.83200,29.40800,525.23400,47.71180,13.15700,122.00000,281.00000,122.00000,310.00000,34.30180,40.00000,118.00000,907.00000,7.77800,20.67530,14.07480,invasive
120.17649,32.81860,3.47067,25.87870,32.06400,-1.62400,30.44000,912.85900,25.61020,8.21167,98.00000,482.00000,98.00000,482.00000,67.74770,31.00000,214.00000,983.00000,3.47067,25.87870,14.91020,invasive
121.75723,31.04933,8.31267,26.36870,29.62800,1.30800,30.93600,844.08400,23.52170,6.96900,132.00000,364.00000,119.00000,379.00000,49.00540,38.00000,154.00000,980.00000,5.85667,26.43270,16.29550,invasive
110.13333,20.41667,17.56470,28.57270,19.06000,13.42400,32.48400,456.17700,35.80620,6.82467,87.00000,810.00000,87.00000,810.00000,71.33060,22.00000,292.00000,1726.00000,17.56470,28.57270,23.74670,invasive
-47.01800,-24.15000,17.41330,23.59070,14.95200,12.56000,27.51200,252.16400,51.94400,7.76667,245.00000,808.00000,245.00000,808.00000,44.36040,76.00000,288.00000,2033.00000,17.41330,23.59070,20.50900,invasive
118.58100,24.65800,19.04400,27.43870,22.22400,9.16400,31.38800,603.69700,28.96570,6.43733,191.00000,365.00000,77.00000,452.00000,59.73210,25.00000,172.00000,1077.00000,13.21270,27.71530,20.61700,invasive
121.33333,28.61667,10.01870,26.46130,27.74000,3.04800,30.78800,778.75000,24.25500,6.72833,165.00000,495.00000,165.00000,525.00000,47.49900,42.00000,211.00000,1455.00000,7.61000,26.61070,17.27850,invasive
117.59300,23.93100,16.37730,27.67670,21.68000,9.96400,31.64400,567.88900,31.29770,6.78533,116.00000,456.00000,84.00000,547.00000,63.40820,27.00000,197.00000,1224.00000,14.26870,27.86730,21.35970,invasive
119.61600,26.73300,13.07220,21.65690,25.56250,6.91667,32.47920,694.95600,26.13560,6.68090,187.00000,514.00000,138.00000,655.00000,57.11700,42.00000,288.00000,1610.00000,10.85140,27.65280,19.34530,invasive
119.53333,26.51667,12.72730,21.63200,25.95600,6.42800,32.38400,698.97300,26.78760,6.95300,181.00000,589.00000,132.00000,639.00000,57.33140,40.00000,280.00000,1539.00000,10.58400,27.52000,19.16050,invasive
120.56111,33.53333,3.01933,24.98670,31.46800,-1.93600,29.53200,905.90200,24.09860,7.58333,87.00000,513.00000,87.00000,515.00000,74.66670,26.00000,228.00000,1003.00000,3.01933,25.15870,14.33470,invasive
120.35000,30.35000,7.74667,24.51730,31.72000,0.48400,32.20400,872.63100,25.04620,7.94467,176.00000,451.00000,147.00000,458.00000,44.50860,42.00000,181.00000,1258.00000,5.53667,26.95800,16.49770,invasive
117.34056,23.95528,16.28190,27.68750,21.94170,9.82500,31.76670,567.31000,31.54200,6.92083,119.00000,475.00000,87.00000,575.00000,63.68590,26.00000,215.00000,1301.00000,14.22850,27.83470,21.37850,invasive
120.58333,33.26667,3.06067,25.31600,32.02000,-1.99200,30.02800,910.18200,25.76200,8.24900,89.00000,502.00000,89.00000,502.00000,71.47950,26.00000,219.00000,1001.00000,3.06067,25.31600,14.46180,invasive
120.52444,33.64361,2.90067,24.87330,31.49600,-2.07200,29.42400,904.73800,24.48250,7.71100,83.00000,516.00000,83.00000,523.00000,77.89430,23.00000,234.00000,992.00000,2.90067,25.00200,14.22480,invasive
-64.80500,-40.75000,9.45303,18.26440,26.79550,2.24091,29.03640,543.77400,45.94710,12.31170,57.00000,68.00000,51.00000,86.00000,25.34360,14.00000,35.00000,268.00000,8.24091,21.53940,14.91690,invasive
117.82000,24.32400,14.67070,26.23070,22.91200,7.89600,30.80800,566.72600,33.43370,7.66033,122.00000,452.00000,86.00000,545.00000,62.52930,26.00000,201.00000,1261.00000,12.69330,26.32670,19.80420,invasive
113.97000,22.98333,16.95330,28.81930,22.45200,10.32800,32.78000,558.94800,33.39570,7.49800,145.00000,895.00000,118.00000,895.00000,70.37070,35.00000,302.00000,1845.00000,15.32930,28.81930,22.75330,invasive
108.58333,21.78333,13.96530,28.22220,21.70830,9.73333,31.44170,589.58300,28.08700,6.09722,111.00000,994.00000,111.00000,994.00000,80.49210,30.00000,360.00000,1839.00000,13.96530,28.22220,21.83750,invasive
116.99833,34.43111,1.27200,26.17870,35.97600,-4.96800,31.00800,1004.98000,27.89640,10.03600,44.00000,408.00000,44.00000,408.00000,95.05980,13.00000,186.00000,677.00000,1.27200,26.17870,14.16630,invasive
113.60583,22.61694,17.04530,28.52530,20.79200,11.12800,31.92000,546.53700,29.03840,6.03767,116.00000,866.00000,103.00000,866.00000,72.45700,32.00000,293.00000,1810.00000,15.34400,28.52530,22.55680,invasive
22.24028,-34.05639,20.81000,15.50670,16.70000,9.10000,25.80000,247.70200,60.15970,10.04670,113.00000,103.00000,103.00000,128.00000,14.17130,33.00000,50.00000,456.00000,14.83670,20.81170,17.71080,invasive
120.26028,33.77611,2.67667,25.04070,32.47200,-2.54800,29.92400,924.15800,26.12510,8.48333,80.00000,551.00000,80.00000,555.00000,84.91990,21.00000,258.00000,1009.00000,2.67667,25.30200,14.27530,invasive
121.25000,30.16667,8.37733,27.09130,31.22400,1.10800,32.33200,859.42000,24.96050,7.79367,165.00000,444.00000,149.00000,444.00000,44.76080,45.00000,182.00000,1201.00000,6.02267,27.09130,16.77780,invasive
117.36667,39.38333,-2.19800,25.05800,39.66400,-9.56000,30.10400,1108.58000,26.99170,10.70600,12.00000,417.00000,12.00000,417.00000,137.38400,3.00000,199.00000,549.00000,-2.19800,25.05800,12.21200,invasive
116.80000,29.58333,8.23000,21.41470,32.02800,0.98400,33.01200,874.79400,26.41860,8.46133,185.00000,551.00000,158.00000,706.00000,56.62710,39.00000,282.00000,1561.00000,6.19267,27.67600,17.26370,invasive
119.55090,26.48750,12.94930,21.68000,25.55600,6.76400,32.32000,696.27300,26.04870,6.65700,181.00000,476.00000,132.00000,628.00000,56.77220,40.00000,276.00000,1528.00000,10.75930,27.58200,19.29050,invasive
120.36667,33.46667,2.77467,25.34470,32.51600,-2.50000,30.01600,920.18000,26.31010,8.55500,87.00000,515.00000,87.00000,515.00000,75.82280,27.00000,225.00000,988.00000,2.77467,25.34470,14.29880,invasive
120.56700,33.42800,3.09600,25.24670,31.52000,-1.84800,29.67200,906.10700,24.70920,7.78833,87.00000,509.00000,87.00000,509.00000,74.10740,26.00000,225.00000,996.00000,3.09600,25.24670,14.42520,invasive
119.47812,26.51431,11.84800,20.77670,25.81600,5.54400,31.36000,688.69000,27.22990,7.02967,181.00000,603.00000,132.00000,659.00000,57.68030,41.00000,284.00000,1578.00000,9.78133,26.49670,18.25820,invasive
118.44021,25.81728,12.08530,20.95670,25.20000,5.60000,30.80000,629.31700,31.18780,7.85933,158.00000,520.00000,120.00000,648.00000,60.71190,32.00000,253.00000,1421.00000,10.39330,25.70330,18.32000,invasive
118.62100,24.93300,18.59400,22.18930,22.06800,9.00400,31.07200,605.70200,28.27770,6.24033,126.00000,369.00000,82.00000,507.00000,61.26040,23.00000,203.00000,1168.00000,12.84600,27.40130,20.26580,invasive
117.88600,24.28300,15.74730,27.46530,23.22400,8.92400,32.14800,580.35400,32.96450,7.65567,118.00000,411.00000,82.00000,499.00000,61.47050,25.00000,182.00000,1155.00000,13.67400,27.59470,20.88820,invasive
117.11667,23.75000,16.29730,27.61330,21.91600,9.62800,31.54400,558.74100,32.68080,7.16233,123.00000,516.00000,91.00000,625.00000,64.85960,29.00000,237.00000,1394.00000,14.33400,27.72130,21.41150,invasive
121.17300,30.25500,8.01067,24.15730,30.77600,0.90000,31.67600,862.56900,24.19090,7.44500,157.00000,431.00000,140.00000,432.00000,45.80300,42.00000,178.00000,1165.00000,5.64400,26.77600,16.42420,invasive
121.83800,31.32800,8.42895,25.91140,28.51580,1.59474,30.11050,836.22900,21.02100,5.99430,125.00000,365.00000,116.00000,380.00000,49.33550,35.00000,151.00000,970.00000,5.74825,26.09560,15.99890,invasive
117.44167,23.83333,16.33400,27.30330,20.87200,10.16400,31.03600,556.00300,30.59760,6.38633,115.00000,487.00000,83.00000,585.00000,65.08170,26.00000,214.00000,1293.00000,14.21400,27.49070,21.16620,invasive
120.63333,33.50000,3.23922,25.08430,31.14120,-1.54706,29.59410,899.98300,23.64780,7.36422,84.00000,502.00000,84.00000,503.00000,74.01180,24.00000,222.00000,987.00000,3.23922,25.20690,14.49090,invasive
120.53333,24.30000,20.46670,27.60330,20.24000,11.62000,31.86000,488.32900,33.50630,6.78167,165.00000,702.00000,69.00000,702.00000,69.63190,17.00000,273.00000,1510.00000,15.83330,27.60330,22.13580,invasive
119.88333,33.48333,2.74800,25.50530,32.50400,-2.60800,29.89600,925.16800,25.87070,8.40900,87.00000,472.00000,87.00000,472.00000,77.10850,28.00000,212.00000,889.00000,2.74800,25.50530,14.38620,invasive
121.05200,31.65700,7.09000,26.07930,30.41200,0.09200,30.50400,876.05500,22.99200,6.99233,125.00000,452.00000,119.00000,452.00000,54.77890,36.00000,166.00000,1028.00000,4.64400,26.07930,15.53850,invasive
120.75300,32.68000,3.64133,25.66870,31.68400,-1.31200,30.37200,898.86200,25.46710,8.06900,100.00000,474.00000,100.00000,474.00000,62.00200,29.00000,200.00000,1015.00000,3.64133,25.66870,14.89350,invasive
114.04700,22.49600,17.40870,28.25600,20.08800,11.51600,31.60400,516.76900,30.97370,6.22200,100.00000,996.00000,90.00000,996.00000,77.55870,25.00000,348.00000,1969.00000,15.79330,28.25600,22.62630,invasive
121.45800,25.12600,16.04870,24.87400,19.46800,11.11200,30.58000,503.79900,29.32680,5.70933,554.00000,768.00000,545.00000,960.00000,25.10180,169.00000,360.00000,2848.00000,14.41200,26.57070,20.68070,invasive
-62.33333,-38.78333,8.61667,21.26200,27.15560,2.57778,29.73330,542.93900,46.52890,12.63520,82.00000,197.00000,82.00000,216.00000,33.57460,26.00000,81.00000,655.00000,8.61667,22.05090,15.29490,invasive
118.68900,24.77000,19.06530,22.43330,21.89200,9.40400,31.29600,604.09500,27.54130,6.02933,196.00000,360.00000,77.00000,468.00000,60.92990,24.00000,187.00000,1101.00000,13.21070,27.75330,20.61570,invasive
117.75000,39.50000,-2.64867,24.76470,40.29200,-10.54800,29.74400,1115.88000,28.20490,11.36430,13.00000,434.00000,13.00000,434.00000,131.34500,4.00000,197.00000,585.00000,-2.64867,24.76470,11.91120,invasive
120.12890,33.63050,2.55267,25.25530,32.62800,-2.82400,29.80400,924.79200,26.29750,8.58033,83.00000,503.00000,83.00000,503.00000,79.66090,26.00000,225.00000,937.00000,2.55267,25.25530,14.15120,invasive
117.46100,23.87600,16.14900,27.18650,21.13750,9.91250,31.05000,557.04400,30.75100,6.50000,117.00000,470.00000,85.00000,567.00000,63.98510,27.00000,210.00000,1273.00000,14.05620,27.36460,21.02760,invasive
